"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#JoeBiden #Russia #Ukraine #SupremeCourt #SCOTUS #Parents #Florida #DisneyWorld #Midterms2022 #Trump2024 #Abortion… https://t.co/wiLbsgbTv2",FALSE,1,NA,2022-05-04 21:18:05,TRUE,NA,"1521962390706954246",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KingMurfee",0,FALSE,FALSE,NA,NA
"RT @NFTLegendArt: #NewNFTProfilePic
@ApeReunion #apefollowape #arfollowar #apereunion @Worldwide_WEB3
<U+0001F9A7><U+0001FAC2><U+0001F34C>
#TwitterBlue #TwitterTakeover #Tw…",FALSE,0,NA,2022-05-04 21:17:14,FALSE,NA,"1521962177925566464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elotexelote",11,TRUE,FALSE,NA,NA
"#NewNFTProfilePic
@ApeReunion #apefollowape #arfollowar #apereunion @Worldwide_WEB3
<U+0001F9A7><U+0001FAC2><U+0001F34C>
#TwitterBlue… https://t.co/LD0c4MBKwR",FALSE,29,NA,2022-05-04 21:13:37,TRUE,NA,"1521961267266740230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NFTLegendArt",11,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 21:12:56,FALSE,NA,"1521961096155906048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_tc2021",60,TRUE,FALSE,NA,NA
"#FolloForFolloBack #FolloMe #TwitterCEO",FALSE,0,"CubatGodson",2022-05-04 21:11:43,FALSE,"1521960584106946568","1521960788801503232","1053669854799126529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CubatGodson",0,FALSE,FALSE,NA,NA
"Dear ladies, tell your kids to be calling your friends that are male, DADDIES not BROTHERS nor by their NAMES!
Merc… https://t.co/HEZRj3toOQ",FALSE,0,NA,2022-05-04 21:09:40,TRUE,NA,"1521960272436600834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_danyflex",0,FALSE,FALSE,NA,NA
"RT @jovankurbalija: Elon Musk's Twitter experiment could be a success even if it fails. 
Read more about this paradox:  https://t.co/FwLtzU…",FALSE,0,NA,2022-05-04 21:04:13,FALSE,NA,"1521958902589530113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","n1dza",3,TRUE,FALSE,NA,NA
"Hey @elonmusk, think it would be cool if free Twitter users could see the custom theme color on Twitter Blue user’s… https://t.co/moiHPSjfYM",FALSE,0,NA,2022-05-04 21:03:30,TRUE,NA,"1521958719818539009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chasesamuel56",0,FALSE,FALSE,NA,NA
"Thank you Twitter for an awesome birthday and for the support for letting me have this amazing Twitter for people t… https://t.co/zE9fpoboJD",FALSE,0,NA,2022-05-04 20:56:51,TRUE,NA,"1521957049034321924",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SahalShuep",0,FALSE,FALSE,NA,NA
"RT @Enviropactor: The information Mr. #Elon obtained at the time he purchased Twitter could be Worth 10 Times what Mr. #Musk paid for it! I…",FALSE,0,NA,2022-05-04 20:56:19,FALSE,NA,"1521956915122692098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Enviropactor",1,TRUE,FALSE,NA,NA
"RT @sharjeel313: Oh my gosh!.... Elon Musk just changed the color of the like button on twitter from<U+0001F499> blue to red <U+2665><U+FE0F> 

#dogecoin  #bitcoins…",FALSE,0,NA,2022-05-04 20:51:56,FALSE,NA,"1521955809147580416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TedHugh69311377",26,TRUE,FALSE,NA,NA
"@elonmusk please bring on the ""edit"" button on twitter. We are eagerly waiting for it master<U+0001F4AF><U+0001F917>
#ElonMuskBuyTwitter… https://t.co/cqPmXaNIMi",FALSE,1,"elonmusk",2022-05-04 20:51:41,TRUE,NA,"1521955748451958787","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlksiasa",1,FALSE,FALSE,NA,NA
"Did I miss the part where #TwitterShareholders voted yes to his deal? He owns nothing. Why is he even talking?… https://t.co/vd7c7MXMKW",FALSE,0,NA,2022-05-04 20:43:30,TRUE,NA,"1521953688750895111",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pauleaman",0,FALSE,FALSE,NA,NA
"@Hewlett account  was closed by @TwitterMedia. But thanks to @elonmusk I'm back as @hewlit45 and rebuilding. Come h… https://t.co/TivUs55ydA",FALSE,0,"Hewlett",2022-05-04 20:41:06,TRUE,NA,"1521953085018583040","50655997","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hewlit45",0,FALSE,FALSE,NA,NA
"DESO Crypto: Decentralized Social Gains Amid Elon Musk’s Twitter Purchase https://t.co/nRUmvr6KWR #ElonMusk #TwitterCEO #blockchain",FALSE,0,NA,2022-05-04 20:32:57,FALSE,NA,"1521951032351375360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EverNoticeThat",0,FALSE,FALSE,NA,NA
"Welcome to #Pakistan 

#TwitterCEO https://t.co/CUKvw0MKno",FALSE,2,NA,2022-05-04 20:32:09,FALSE,NA,"1521950832023019523",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfganRiza",0,FALSE,FALSE,NA,NA
"RT @Ray_732: Igbo kwenu? 

I’m from Enugu..
 How about you ? 

#igbo #Enugu #TwitterCEO #Trending 
#mobilephotography #lightroom #glamrockf…",FALSE,0,NA,2022-05-04 20:27:32,FALSE,NA,"1521949671823921152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sena_tour",2,TRUE,FALSE,NA,NA
"RT @Ray_732: Igbo kwenu? 

I’m from Enugu..
 How about you ? 

#igbo #Enugu #TwitterCEO #Trending 
#mobilephotography #lightroom #glamrockf…",FALSE,0,NA,2022-05-04 20:24:22,FALSE,NA,"1521948872246976514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weird_cold",2,TRUE,FALSE,NA,NA
"Igbo kwenu? 

I’m from Enugu..
 How about you ? 

#igbo #Enugu #TwitterCEO #Trending 
#mobilephotography #lightroom… https://t.co/nUnObwFENi",FALSE,4,NA,2022-05-04 20:20:54,TRUE,NA,"1521948000460881924",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ray_732",2,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 20:19:34,FALSE,NA,"1521947664908267520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xena_nft_art",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 20:19:17,FALSE,NA,"1521947593089159172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cory_roberts16",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 20:01:07,FALSE,NA,"1521943021042155520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FOGIIIX",60,TRUE,FALSE,NA,NA
"You can now design and save #TwitterCircle categories and direct your content specifically to a designated group of… https://t.co/gUwM9CiDfm",FALSE,0,NA,2022-05-04 19:58:33,TRUE,NA,"1521942376822026246",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoPulse9",0,FALSE,FALSE,NA,NA
"RT @BrofessionalD: .@elonmusk going to crackdown on fake accounts?!
.
Listen and watch here!

Apple: https://t.co/PsyBgnCqzs 

Spotify: htt…",FALSE,0,NA,2022-05-04 19:56:59,FALSE,NA,"1521941983530467328",NA,"<a href=""https://tassle.xyz/"" rel=""nofollow"">tassle2xyz</a>","TassleXyz_agg",1,TRUE,FALSE,NA,NA
".@elonmusk going to crackdown on fake accounts?!
.
Listen and watch here!

Apple: https://t.co/PsyBgnCqzs 

Spotify… https://t.co/HJLtSDJs0d",FALSE,1,NA,2022-05-04 19:56:54,TRUE,NA,"1521941959635578881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrofessionalD",1,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:47:53,FALSE,NA,"1521939690768719876",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cryptotineen",60,TRUE,FALSE,NA,NA
"@Sudz3 @elonmusk Service? How about build quality! #TwitterCEO",FALSE,2,"Sudz3",2022-05-04 19:46:48,FALSE,"1521808677560360963","1521939417841246208","19515997","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoppaBearDown",0,FALSE,FALSE,NA,NA
"War. 

#TwitterTakeover #TwitterCEO https://t.co/ecsrUTLiJj",FALSE,0,NA,2022-05-04 19:42:43,FALSE,NA,"1521938390999916545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pratapyps",0,FALSE,FALSE,NA,NA
"@elonmusk @elonmusk Why are #twitter executives selling shares on the open market for $49 if you have offered them… https://t.co/GeiSFRKnS8",FALSE,0,"elonmusk",2022-05-04 19:41:56,TRUE,"1521807738317066240","1521938192932515843","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marvinlyonheir",0,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:33:47,FALSE,NA,"1521936141695520771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","serpakf",60,TRUE,FALSE,NA,NA
"The information Mr. #Elon obtained at the time he purchased Twitter could be Worth 10 Times what Mr. #Musk paid for… https://t.co/Did9ExTKJ1",FALSE,0,"Enviropactor",2022-05-04 19:29:28,TRUE,"1521933839173566470","1521935055924482061","2835553108","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Enviropactor",1,FALSE,FALSE,NA,NA
"RT @FarmingDeniro: ANY GUESSES $FBIRD #FREEBIRD #TwitterCEO   #cryptotwitter #kiba $Kiba #CheemsInu",FALSE,0,NA,2022-05-04 19:24:43,FALSE,NA,"1521933861839589376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarmingDeniro",1,TRUE,FALSE,NA,NA
"ANY GUESSES $FBIRD #FREEBIRD #TwitterCEO   #cryptotwitter #kiba $Kiba #CheemsInu https://t.co/8UXvUb9CQ2",FALSE,3,NA,2022-05-04 19:24:28,FALSE,NA,"1521933797071241228",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarmingDeniro",1,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:21:56,FALSE,NA,"1521933161994805254",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoLadyOscar",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:20:43,FALSE,NA,"1521932856158830597",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pierrecyprus28",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:20:23,FALSE,NA,"1521932771152863232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NFTOMGDANSK",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:18:23,FALSE,NA,"1521932265990893568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FungiSpornado",60,TRUE,FALSE,NA,NA
"Most EPIC CNN Meltdown Over Free Speech On Twitter https://t.co/Jut3CnlWox #elonMusk #TwitterCEO #FreeSpeech",FALSE,0,NA,2022-05-04 19:17:34,FALSE,NA,"1521932060834816000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","peacepumpkinpic",0,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:16:26,FALSE,NA,"1521931776138137603",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Truesmt",60,TRUE,FALSE,NA,NA
"@elonmusk can you stop the stupidly frustrating auto refresh on the timelines once you get the keys please pal, it'… https://t.co/kQlbtfXUDv",FALSE,0,"elonmusk",2022-05-04 19:15:52,TRUE,NA,"1521931634039209986","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prattyx8",0,FALSE,FALSE,NA,NA
"Still not sure of the point of social media if your replies constantly get removed/hidden?  Yep really considering… https://t.co/yzgyOfk5UG",FALSE,1,NA,2022-05-04 19:11:31,TRUE,NA,"1521930541200773122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarthVarker",0,FALSE,FALSE,NA,NA
"RT @EpiphanyPeach_: I've only followed 50 people TOPS in the last 48hrs, soooo it looks Iike this a lie! You're fkn with the wrong one @Twi…",FALSE,0,NA,2022-05-04 19:10:22,FALSE,NA,"1521930252540428295",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HappyClam",2,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:10:05,FALSE,NA,"1521930177474879488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CanIAskYouSome5",60,TRUE,FALSE,NA,NA
"I've only followed 50 people TOPS in the last 48hrs, soooo it looks Iike this a lie! You're fkn with the wrong one… https://t.co/hzSHvJQEpE",FALSE,7,NA,2022-05-04 19:07:38,TRUE,NA,"1521929564141797379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EpiphanyPeach_",2,FALSE,FALSE,NA,NA
"RT @jovankurbalija: Elon Musk's Twitter experiment could be a success even if it fails. 
Read more about this paradox:  https://t.co/FwLtzU…",FALSE,0,NA,2022-05-04 19:05:50,FALSE,NA,"1521929108950818818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ptiki",3,TRUE,FALSE,NA,NA
"Elon Musk's Twitter experiment could be a success even if it fails. 
Read more about this paradox:… https://t.co/k95OcJNCfE",FALSE,6,NA,2022-05-04 19:05:23,TRUE,NA,"1521928997873008640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jovankurbalija",3,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 19:04:08,FALSE,NA,"1521928682473930755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PHRsfd",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:57:46,FALSE,NA,"1521927080384110598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barleska11",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:57:02,FALSE,NA,"1521926894555435012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmreCoin_2025",60,TRUE,FALSE,NA,NA
"#encanto #MetGala2022 #DoctorStrange #trend #Trending #Latina #TwitterCEO #viral #Popular #pretty #women #Disney https://t.co/bmZzvBnehf",FALSE,0,NA,2022-05-04 18:54:22,FALSE,NA,"1521926224649543682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milkbabyOF",0,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:53:28,FALSE,NA,"1521925996504444928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soblue082ndAcc",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:52:35,FALSE,NA,"1521925775749877762",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jesusforte7",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:52:27,FALSE,NA,"1521925743487422464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kate_petrovaa9",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:51:08,FALSE,NA,"1521925411080642560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omwgogo",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:50:30,FALSE,NA,"1521925251818573825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asarvide9",60,TRUE,FALSE,NA,NA
"<U+2764><U+FE0F><U+0001F4AF>

#DoctorStrange #TwitterCEO #Twitter #PicOfTheDay #viral #ThursdaysChild #Wednesday #instagram #instagood https://t.co/67PkD3BEIQ",FALSE,0,NA,2022-05-04 18:47:08,FALSE,NA,"1521924403503710210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YungTdjay777",0,FALSE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:46:19,FALSE,NA,"1521924197089427459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nani_foxel",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:45:24,FALSE,NA,"1521923966570479617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1DaKidz",60,TRUE,FALSE,NA,NA
"RT @FlamingHeadz_: Our giveaway is ending soon! <U+2705> this is the last day to win this <U+0001F525> 
To enter: 
1. Follow @FlamingHeadz_ <U+0001F525>
2. <U+2764><U+FE0F>&amp; rt pinne…",FALSE,0,NA,2022-05-04 18:42:56,FALSE,NA,"1521923347000565761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","D9_penser",60,TRUE,FALSE,NA,NA
